29.2,-3069418.098,2927793.528,5306625.864
29.3,-3069989.019,2927285.293,5306575.497
29.4,-3070559.902,2926777.021,5306525.063
29.5,-3071130.745,2926268.712,5306474.562
29.6,-3071701.550,2925760.365,5306423.993
29.7,-3072272.315,2925251.982,5306373.356
29.8,-3072843.042,2924743.561,5306322.652
29.9,-3073413.730,2924235.103,5306271.881
30.0,-3073984.379,2923726.609,5306221.042
30.1,-3074554.988,2923218.077,5306170.135
30.2,-3075125.559,2922709.508,5306119.161
30.3,-3075696.091,2922200.902,5306068.120
30.4,-3076266.584,2921692.259,5306017.011
30.5,-3076837.038,2921183.579,5305965.835
30.6,-3077407.453,2920674.862,5305914.592
30.7,-3077977.829,2920166.108,5305863.281
30.8,-3078548.166,2919657.317,5305811.902
30.9,-3079118.463,2919148.489,5305760.456
31.0,-3079688.722,2918639.624,5305708.943
31.1,-3080258.942,2918130.722,5305657.362
31.2,-3080829.123,2917621.783,5305605.714
31.3,-3081399.265,2917112.807,5305553.998
31.4,-3081969.367,2916603.794,5305502.215
31.5,-3082539.431,2916094.744,5305450.364
31.6,-3083109.455,2915585.657,5305398.446
31.7,-3083679.441,2915076.534,5305346.461
31.8,-3084249.387,2914567.373,5305294.408
31.9,-3084819.294,2914058.175,5305242.288
32.0,-3085389.163,2913548.940,5305190.100
32.1,-3085958.992,2913039.669,5305137.845
32.2,-3086528.782,2912530.360,5305085.522
32.3,-3087098.532,2912021.015,5305033.132
32.4,-3087668.244,2911511.632,5304980.674
32.5,-3088237.917,2911002.213,5304928.149
32.6,-3088807.550,2910492.757,5304875.557
32.7,-3089377.144,2909983.264,5304822.897
32.8,-3089946.699,2909473.734,5304770.170
32.9,-3090516.215,2908964.167,5304717.375
33.0,-3091085.692,2908454.563,5304664.513
33.1,-3091655.129,2907944.923,5304611.584
33.2,-3092224.528,2907435.245,5304558.587
33.3,-3092793.887,2906925.531,5304505.522
33.4,-3093363.207,2906415.780,5304452.390
33.5,-3093932.488,2905905.992,5304399.191
33.6,-3094501.729,2905396.167,5304345.924
33.7,-3095070.932,2904886.306,5304292.590
33.8,-3095640.095,2904376.407,5304239.189
33.9,-3096209.219,2903866.472,5304185.720
34.0,-3096778.303,2903356.500,5304132.183
34.1,-3097347.349,2902846.491,5304078.579
34.2,-3097916.355,2902336.445,5304024.908
34.3,-3098485.322,2901826.363,5303971.170
34.4,-3099054.249,2901316.244,5303917.363
34.5,-3099623.137,2900806.088,5303863.490
34.6,-3100191.986,2900295.895,5303809.549
34.7,-3100760.796,2899785.665,5303755.541
34.8,-3101329.566,2899275.399,5303701.465
34.9,-3101898.298,2898765.096,5303647.322
35.0,-3102466.989,2898254.756,5303593.111
35.1,-3103035.642,2897744.380,5303538.833
35.2,-3103604.255,2897233.967,5303484.488
35.3,-3104172.829,2896723.517,5303430.075
35.4,-3104741.363,2896213.030,5303375.594
35.5,-3105309.858,2895702.507,5303321.047
35.6,-3105878.314,2895191.947,5303266.432
35.7,-3106446.730,2894681.350,5303211.749
35.8,-3107015.107,2894170.716,5303156.999
35.9,-3107583.445,2893660.046,5303102.182
36.0,-3108151.743,2893149.339,5303047.297
36.1,-3108720.002,2892638.596,5302992.345
36.2,-3109288.221,2892127.816,5302937.325
36.3,-3109856.401,2891616.999,5302882.238
36.4,-3110424.542,2891106.145,5302827.084
36.5,-3110992.643,2890595.255,5302771.862
36.6,-3111560.704,2890084.328,5302716.573
36.7,-3112128.727,2889573.365,5302661.216
36.8,-3112696.710,2889062.365,5302605.792
36.9,-3113264.653,2888551.328,5302550.301
37.0,-3113832.557,2888040.255,5302494.742
37.1,-3114400.421,2887529.145,5302439.116
37.2,-3114968.246,2887017.998,5302383.422
37.3,-3115536.032,2886506.815,5302327.661
37.4,-3116103.778,2885995.596,5302271.833
37.5,-3116671.484,2885484.339,5302215.937
37.6,-3117239.151,2884973.047,5302159.974
37.7,-3117806.779,2884461.717,5302103.943
37.8,-3118374.366,2883950.351,5302047.845
37.9,-3118941.915,2883438.949,5301991.680
38.0,-3119509.424,2882927.510,5301935.447
38.1,-3120076.893,2882416.034,5301879.146
38.2,-3120644.323,2881904.522,5301822.779
38.3,-3121211.713,2881392.973,5301766.344
38.4,-3121779.064,2880881.388,5301709.841
38.5,-3122346.375,2880369.766,5301653.272
38.6,-3122913.646,2879858.108,5301596.634
38.7,-3123480.878,2879346.414,5301539.930
38.8,-3124048.071,2878834.682,5301483.158
38.9,-3124615.223,2878322.915,5301426.318
39.0,-3125182.337,2877811.110,5301369.412
39.1,-3125749.410,2877299.270,5301312.437
39.2,-3126316.444,2876787.393,5301255.396
39.3,-3126883.438,2876275.479,5301198.287
39.4,-3127450.393,2875763.529,5301141.111
39.5,-3128017.308,2875251.542,5301083.867
39.6,-3128584.183,2874739.519,5301026.556
39.7,-3129151.019,2874227.460,5300969.177
39.8,-3129717.815,2873715.364,5300911.731
39.9,-3130284.571,2873203.232,5300854.218
40.0,-3130851.288,2872691.063,5300796.638
40.1,-3131417.965,2872178.858,5300738.990
40.2,-3131984.602,2871666.617,5300681.274
40.3,-3132551.200,2871154.339,5300623.491
40.4,-3133117.758,2870642.025,5300565.641
40.5,-3133684.276,2870129.674,5300507.724
40.6,-3134250.755,2869617.287,5300449.739
40.7,-3134817.193,2869104.863,5300391.686
40.8,-3135383.592,2868592.404,5300333.567
40.9,-3135949.952,2868079.907,5300275.380
41.0,-3136516.271,2867567.375,5300217.125
41.1,-3137082.551,2867054.806,5300158.803
41.2,-3137648.791,2866542.201,5300100.414
41.3,-3138214.991,2866029.559,5300041.958
